rel_path,rows,cols,mean_abs_diff,mean_signed_diff
Frontal/healthy/237_img_Static-Frontal_2014-05-21.txt,480,640,0.033563,0.029934
Frontal/healthy/127_img_Static-Frontal_2013-01-22.txt,480,640,0.035745,0.034958
Frontal/healthy/71_img_Static-Frontal_2012-12-03.txt,480,640,0.103938,0.093122
Frontal/healthy/36_img_Static-Frontal_2012-09-29.txt,480,640,0.095800,0.095768
Frontal/healthy/174_img_Static-Frontal_2013-03-20.txt,480,640,0.035195,0.031938
Frontal/healthy/31_img_Static-Frontal_2012-10-19.txt,480,640,0.090751,0.088970
Frontal/healthy/60_img_Static-Frontal_2012-11-19.txt,480,640,0.167406,0.166203
Frontal/healthy/49_img_Static-Frontal_2012-11-07.txt,480,640,0.135002,0.134954
Frontal/healthy/135_img_Static-Frontal_2013-01-25.txt,480,640,0.031057,0.030497
Frontal/healthy/97_img_Static-Frontal_2012-11-09.txt,480,640,0.032018,0.029767
Frontal/healthy/35_img_Static-Frontal_2012-10-29.txt,480,640,0.099801,0.098772
Frontal/healthy/80_img_Static-Frontal_2012-11-30.txt,480,640,0.097863,0.096738
Frontal/healthy/243_img_Static-Frontal_2014-04-15.txt,480,640,0.113287,0.113221
Frontal/healthy/168_img_Static-Frontal_2013-04-08.txt,480,640,0.035939,0.035008
Frontal/healthy/87_img_Static-Frontal_2012-11-12.txt,480,640,0.138645,0.129858
Frontal/healthy/193_img_Static-Frontal_2013-10-02.txt,480,640,0.032623,0.031960
Frontal/healthy/72_img_Static-Frontal_2012-12-03.txt,480,640,0.103343,0.092335
Frontal/healthy/17_img_Static-Frontal_2012-10-26.txt,480,640,0.101176,0.099350
Frontal/healthy/194_img_Static-Frontal_2013-10-02.txt,480,640,0.000000,0.000000
Frontal/healthy/115_img_Static-Frontal_2013-01-16.txt,480,640,0.129667,0.116918
Frontal/healthy/165_img_Static-Frontal_2013-03-06.txt,480,640,0.027786,0.020444
Frontal/healthy/145_img_Static-Frontal_2013-01-29.txt,480,640,0.028098,0.026352
Frontal/healthy/19_img_Static-Frontal_2012-10-31.txt,480,640,0.124764,0.124691
Frontal/healthy/4_img_Static-Frontal_2012-10-17.txt,480,640,0.059691,0.050169
Frontal/healthy/221_img_Static-Frontal_2013-11-18.txt,480,640,0.031741,0.029409
Frontal/healthy/153_img_Static-Frontal_2013-02-01.txt,480,640,0.035499,0.034952
Frontal/healthy/131_img_Static-Frontal_2013-01-21.txt,480,640,0.026144,0.023646
Frontal/healthy/244_img_Static-Frontal_2014-05-06.txt,480,640,0.146607,0.142201
Frontal/healthy/5_img_Static-Frontal_2012-10-17.txt,480,640,0.066596,0.057464
Frontal/healthy/161_img_Static-Frontal_2013-02-22.txt,480,640,0.033877,0.031440
Frontal/healthy/75_img_Static-Frontal_2012-12-03.txt,480,640,0.102642,0.094549
Frontal/healthy/85_img_Static-Frontal_2012-11-12.txt,480,640,0.119535,0.110548
Frontal/healthy/171_img_Static-Frontal_2013-03-18.txt,480,640,0.034446,0.031904
Frontal/healthy/108_img_Static-Frontal_2012-11-28.txt,480,640,0.172241,0.171293
Frontal/healthy/276_img_Static-Frontal_2015-03-13.txt,480,640,0.029577,0.029080
Frontal/healthy/46_img_Static-Frontal_2012-11-14.txt,480,640,0.153524,0.146300
Frontal/healthy/235_img_Static-Frontal_2014-05-21.txt,480,640,0.023268,0.021634
Frontal/healthy/224_img_Static-Frontal_2013-11-18.txt,480,640,0.034642,0.033514
Frontal/healthy/42_img_Static-Frontal_2012-11-14.txt,480,640,0.138246,0.136425
Frontal/healthy/38_img_Static-Frontal_2012-10-29.txt,480,640,0.087445,0.085479
Frontal/healthy/162_img_Static-Frontal_2013-02-19.txt,480,640,0.034115,0.032578
Frontal/healthy/32_img_Static-Frontal_2012-10-29.txt,480,640,0.118015,0.117506
Frontal/healthy/160_img_Static-Frontal_2013-02-22.txt,480,640,0.022974,0.021511
Frontal/healthy/15_img_Static-Frontal_2012-10-26.txt,480,640,0.129704,0.127062
Frontal/healthy/149_img_Static-Frontal_2013-01-28.txt,480,640,0.028097,0.027625
Frontal/healthy/48_img_Static-Frontal_2012-11-07.txt,480,640,0.086300,0.082417
Frontal/healthy/272_img_Static-Frontal_2015-03-13.txt,480,640,0.020598,0.020050
Frontal/healthy/212_img_Static-Frontal_2013-11-08.txt,480,640,0.044088,0.043911
Frontal/healthy/146_img_Static-Frontal_2013-01-29.txt,480,640,0.035465,0.034692
Frontal/healthy/111_img_Static-Frontal_2012-11-28.txt,480,640,0.127502,0.127256
Frontal/healthy/98_img_Static-Frontal_2012-11-09.txt,480,640,0.018889,0.018323
Frontal/healthy/59_img_Static-Frontal_2012-11-19.txt,480,640,0.163602,0.160210
Frontal/healthy/28_img_Static-Frontal_2012-10-29.txt,480,640,0.094812,0.093770
Frontal/healthy/236_img_Static-Frontal_2014-05-21.txt,480,640,0.035367,0.034522
Frontal/healthy/100_img_Static-Frontal_2012-11-09.txt,480,640,0.032819,0.032295
Frontal/healthy/58_img_Static-Frontal_2012-11-19.txt,480,640,0.102960,0.100030
Frontal/healthy/195_img_Static-Frontal_2013-10-07.txt,480,640,0.035429,0.034372
Frontal/healthy/16_img_Static-Frontal_2012-10-31.txt,480,640,0.108565,0.108054
Frontal/healthy/216_img_Static-Frontal_2013-11-11.txt,480,640,0.031013,0.028094
Frontal/healthy/57_img_Static-Frontal_2012-11-19.txt,480,640,0.147288,0.143907
Frontal/healthy/95_img_Static-Frontal_2012-12-07.txt,480,640,0.087988,0.083520
Frontal/healthy/61_img_Static-Frontal_2012-11-19.txt,480,640,0.123374,0.117355
Frontal/healthy/147_img_Static-Frontal_2013-01-29.txt,480,640,0.029234,0.027945
Frontal/healthy/52_img_Static-Frontal_2012-11-07.txt,480,640,0.030339,0.024647
Frontal/healthy/208_img_Static-Frontal_2013-10-28.txt,480,640,0.031748,0.028172
Frontal/healthy/199_img_Static-Frontal_2013-10-07.txt,480,640,0.027312,0.024155
Frontal/healthy/3_img_Static-Frontal_2012-10-08.txt,480,640,0.000000,0.000000
Frontal/healthy/67_img_Static-Frontal_2012-11-21.txt,480,640,0.149680,0.148152
Frontal/healthy/50_img_Static-Frontal_2012-11-07.txt,480,640,0.046223,0.045249
Frontal/healthy/24_img_Static-Frontal_2012-10-31.txt,480,640,0.130159,0.129647
Frontal/healthy/121_img_Static-Frontal_2013-01-21.txt,480,640,0.032488,0.030372
Frontal/healthy/239_img_Static-Frontal_2014-05-26.txt,480,640,0.050507,0.045047
Frontal/healthy/201_img_Static-Frontal_2013-10-28.txt,480,640,0.037854,0.035112
Frontal/healthy/88_img_Static-Frontal_2012-11-12.txt,480,640,0.158479,0.157158
Frontal/healthy/154_img_Static-Frontal_2013-02-01.txt,480,640,0.035499,0.034952
Frontal/healthy/196_img_Static-Frontal_2013-10-07.txt,480,640,0.032207,0.030451
Frontal/healthy/182_img_Static-Frontal_2013-05-24.txt,480,640,0.022717,0.022527
Frontal/healthy/126_img_Static-Frontal_2013-01-22.txt,480,640,0.037609,0.036881
Frontal/healthy/64_img_Static-Frontal_2012-11-21.txt,480,640,0.092756,0.087992
Frontal/healthy/26_img_Static-Frontal_2012-10-29.txt,480,640,0.093176,0.090240
Frontal/healthy/73_img_Static-Frontal_2012-12-03.txt,480,640,0.101434,0.094994
Frontal/healthy/170_img_Static-Frontal_2013-04-08.txt,480,640,0.031431,0.028468
Frontal/healthy/90_img_Static-Frontal_2012-11-12.txt,480,640,0.183347,0.180363
Frontal/healthy/130_img_Static-Frontal_2013-01-22.txt,480,640,0.027898,0.026381
Frontal/healthy/96_img_Static-Frontal_2012-11-09.txt,480,640,0.030596,0.030074
Frontal/healthy/200_img_Static-Frontal_2013-10-07.txt,480,640,0.024957,0.023060
Frontal/healthy/234_img_Static-Frontal_2013-12-11.txt,480,640,0.014181,0.010976
Frontal/healthy/62_img_Static-Frontal_2012-11-19.txt,480,640,0.173152,0.169400
Frontal/healthy/2_img_Static-Frontal_2012-10-08.txt,480,640,0.000000,0.000000
Frontal/healthy/86_img_Static-Frontal_2012-11-12.txt,480,640,0.199155,0.197325
Frontal/healthy/189_img_Static-Frontal_2013-09-30.txt,480,640,0.032830,0.031636
Frontal/healthy/238_img_Static-Frontal_2014-05-21.txt,480,640,0.031880,0.029559
Frontal/healthy/12_img_Static-Frontal_2012-10-26.txt,480,640,0.077295,0.071971
Frontal/healthy/89_img_Static-Frontal_2012-11-12.txt,480,640,0.135422,0.132338
Frontal/healthy/113_img_Static-Frontal_2013-01-15.txt,480,640,0.135720,0.131791
Frontal/healthy/226_img_Static-Frontal_2013-11-18.txt,480,640,0.024459,0.023765
Frontal/healthy/18_img_Static-Frontal_2012-10-31.txt,480,640,0.135861,0.135691
Frontal/healthy/144_img_Static-Frontal_2013-01-29.txt,480,640,0.025939,0.023157
Frontal/healthy/218_img_Static-Frontal_2013-11-11.txt,480,640,0.036385,0.036002
Frontal/healthy/21_img_Static-Frontal_2012-10-31.txt,480,640,0.117773,0.116690
Frontal/healthy/211_img_Static-Frontal_2013-11-08.txt,480,640,0.022285,0.019784
Frontal/healthy/129_img_Static-Frontal_2013-01-22.txt,480,640,0.030537,0.029388
Frontal/healthy/136_img_Static-Frontal_2013-01-18.txt,480,640,0.037239,0.035686
Frontal/healthy/173_img_Static-Frontal_2013-03-18.txt,480,640,0.029804,0.028695
Frontal/healthy/116_img_Static-Frontal_2013-01-16.txt,480,640,0.142659,0.140700
Frontal/healthy/220_img_Static-Frontal_2013-11-18.txt,480,640,0.022614,0.022437
Frontal/healthy/188_img_Static-Frontal_2013-08-12.txt,480,640,0.020966,0.019095
Frontal/healthy/40_img_Static-Frontal_2012-11-09.txt,480,640,0.023135,0.022482
Frontal/healthy/217_img_Static-Frontal_2013-11-11.txt,480,640,0.037965,0.035746
Frontal/healthy/184_img_Static-Frontal_2013-05-24.txt,480,640,0.021563,0.020927
Frontal/healthy/30_img_Static-Frontal_2012-10-29.txt,480,640,0.107671,0.106290
Frontal/healthy/43_img_Static-Frontal_2012-11-14.txt,480,640,0.114106,0.110063
Frontal/healthy/104_img_Static-Frontal_2012-11-30.txt,480,640,0.098580,0.097715
Frontal/healthy/105_img_Static-Frontal_2012-11-30.txt,480,640,0.181438,0.180454
Frontal/healthy/159_img_Static-Frontal_2013-02-22.txt,480,640,0.016146,0.015704
Frontal/healthy/6_img_Static-Frontal_2012-10-17.txt,480,640,0.079569,0.074211
Frontal/healthy/125_img_Static-Frontal_2013-01-21.txt,480,640,0.031685,0.030451
Frontal/healthy/164_img_Static-Frontal_2013-02-19.txt,480,640,0.022113,0.019937
Frontal/healthy/222_img_Static-Frontal_2013-11-18.txt,480,640,0.031339,0.027790
Frontal/healthy/233_img_Static-Frontal_2013-12-11.txt,480,640,0.017704,0.017433
Frontal/healthy/177_img_Static-Frontal_2013-03-20.txt,480,640,0.036811,0.033908
Frontal/healthy/183_img_Static-Frontal_2013-05-24.txt,480,640,0.025000,0.024483
Frontal/healthy/1_img_Static-Frontal_2012-10-08.txt,480,640,0.000000,0.000000
Frontal/healthy/190_img_Static-Frontal_2013-09-30.txt,480,640,0.035481,0.034450
Frontal/healthy/191_img_Static-Frontal_2013-09-06.txt,480,640,0.020994,0.018361
Frontal/healthy/91_img_Static-Frontal_2012-11-12.txt,480,640,0.186965,0.184735
Frontal/healthy/92_img_Static-Frontal_2012-12-07.txt,480,640,0.081334,0.078459
Frontal/healthy/20_img_Static-Frontal_2012-10-31.txt,480,640,0.085674,0.085215
Frontal/healthy/110_img_Static-Frontal_2012-11-28.txt,480,640,0.211129,0.208237
Frontal/healthy/65_img_Static-Frontal_2012-11-21.txt,480,640,0.179181,0.172088
Frontal/healthy/163_img_Static-Frontal_2013-02-19.txt,480,640,0.027972,0.026846
Frontal/healthy/37_img_Static-Frontal_2012-10-29.txt,480,640,0.137584,0.137216
Frontal/healthy/169_img_Static-Frontal_2013-04-08.txt,480,640,0.044702,0.042964
Frontal/healthy/63_img_Static-Frontal_2014-01-28.txt,480,640,0.159576,0.151759
Frontal/healthy/7_img_Static-Frontal_2012-10-24.txt,480,640,0.084394,0.076400
Frontal/sick/355_img_Static-Frontal_2019-09-25.txt,480,640,0.021184,0.018208
Frontal/sick/378_img_Static-Frontal_2020-09-15.txt,480,640,0.012753,0.009188
Frontal/sick/264_img_Static-Frontal_2015-01-16.txt,480,640,0.028854,0.028380
Frontal/sick/418_img_Static-Frontal_2019-08-28.txt,480,640,0.019726,0.015657
Frontal/sick/368_img_Static-Frontal_2019-12-11.txt,480,640,0.026493,0.023371
Frontal/sick/328_img_Static-Frontal_2020-01-20.txt,480,640,0.028143,0.025084
Frontal/sick/345_img_Static-Frontal_2019-10-23.txt,480,640,0.022049,0.017614
Frontal/sick/390_img_Static-Frontal_2019-01-30.txt,480,640,0.016776,0.014025
Frontal/sick/260_img_Static-Frontal_2014-11-11.txt,480,640,0.018700,0.017469
Frontal/sick/407_img_Static-Frontal_2019-01-30.txt,480,640,0.018180,0.015400
Frontal/sick/268_img_Static-Frontal_2015-01-23.txt,480,640,0.022229,0.022092
Frontal/sick/255_img_Static-Frontal_2014-10-10.txt,480,640,0.031475,0.031394
Frontal/sick/401_img_Static-Frontal_2019-07-24.txt,480,640,0.025447,0.022331
Frontal/sick/266_img_Static-Frontal_2015-01-16.txt,480,640,0.021378,0.020480
Frontal/sick/373_img_Static-Frontal_2019-10-23.txt,480,640,0.020869,0.016249
Frontal/sick/397_img_Static-Frontal_2018-05-23.txt,480,640,0.022682,0.019725
Frontal/sick/425_img_Static-Frontal_2020-10-27.txt,480,640,0.025184,0.022161
Frontal/sick/213_img_Static-Frontal_2013-11-08.txt,480,640,0.038798,0.038687
Frontal/sick/387_img_Static-Frontal_2019-09-25.txt,480,640,0.020052,0.016884
Frontal/sick/378_img_Static-Frontal_2019-09-18.txt,480,640,0.015381,0.010949
Frontal/sick/278_img_Static-Frontal_2015-03-20.txt,480,640,0.020584,0.019572
Frontal/sick/361_img_Static-Frontal_2020-01-22.txt,480,640,0.026031,0.022538
Frontal/sick/344_img_Static-Frontal_2019-12-11.txt,480,640,0.019327,0.016102
Frontal/sick/389_img_Static-Frontal_2020-10-14.txt,480,640,0.014356,0.010452
Frontal/sick/326_img_Static-Frontal_2019-04-24.txt,480,640,0.010881,0.007619
Frontal/sick/366_img_Static-Frontal_2020-09-30.txt,480,640,0.002505,0.000013
Frontal/sick/356_img_Static-Frontal_2019-06-26.txt,480,640,0.025375,0.022487
Frontal/sick/318_img_Static-Frontal_2020-02-22.txt,480,640,0.012626,0.009627
Frontal/sick/277_img_Static-Frontal_2015-03-20.txt,480,640,0.020242,0.020105
Frontal/sick/381_img_Static-Frontal_2019-08-28.txt,480,640,0.020409,0.017196
Frontal/sick/273_img_Static-Frontal_2015-03-13.txt,480,640,0.017199,0.016799
Frontal/sick/413_img_Static-Frontal_2019-01-30.txt,480,640,0.014874,0.009836
Frontal/sick/316_img_Static-Frontal_2018-05-23.txt,480,640,0.019898,0.017036
Frontal/sick/424_img_Static-Frontal_2019-02-27.txt,480,640,0.015260,0.012064
Frontal/sick/348_img_Static-Frontal_2019-06-26.txt,480,640,0.019806,0.016433
Frontal/sick/257_img_Static-Frontal_2014-10-17.txt,480,640,0.020872,0.018292
Frontal/sick/381_img_Static-Frontal_2020-02-19.txt,480,640,0.019667,0.016708
Frontal/sick/394_img_Static-Frontal_2018-05-23.txt,480,640,0.017928,0.014885
Frontal/sick/256_img_Static-Frontal_2014-10-10.txt,480,640,0.024462,0.024025
Frontal/sick/180_img_Static-Frontal_2013-08-16.txt,480,640,0.016147,0.015899
Frontal/sick/408_img_Static-Frontal_2019-02-27.txt,480,640,0.019194,0.016004
Frontal/sick/393_img_Static-Frontal_2019-09-25.txt,480,640,0.018472,0.015466
Frontal/sick/350_img_Static-Frontal_2020-10-14.txt,480,640,0.016113,0.013129
Frontal/sick/373_img_Static-Frontal_2019-06-26.txt,480,640,0.002502,-0.000117
Frontal/sick/204_img_Static-Frontal_2013-10-11.txt,480,640,0.020569,0.018999
Frontal/sick/412_img_Static-Frontal_2019-02-27.txt,480,640,0.019538,0.015843
Frontal/sick/342_img_Static-Frontal_2020-01-22.txt,480,640,0.002500,-0.000045
Frontal/sick/209_img_Static-Frontal_2013-11-08.txt,480,640,0.025534,0.025343
Frontal/sick/411_img_Static-Frontal_2019-01-30.txt,480,640,0.016247,0.012699
Frontal/sick/322_img_Static-Frontal_2019-11-13.txt,480,640,0.019332,0.015721
Frontal/sick/393_img_Static-Frontal_2019-04-24.txt,480,640,0.018142,0.014416
Frontal/sick/245_img_Static-Frontal_2014-08-22.txt,480,640,0.028554,0.028056
Frontal/sick/246_img_Static-Frontal_2014-08-22.txt,480,640,0.028083,0.026316
Frontal/sick/138_img_Static-Frontal_2013-09-06.txt,480,640,0.020909,0.018360
Frontal/sick/240_img_Static-Frontal_2014-07-18.txt,480,640,0.024654,0.024155
Frontal/sick/263_img_Static-Frontal_2014-12-12.txt,480,640,0.029186,0.028918
Frontal/sick/261_img_Static-Frontal_2014-11-11.txt,480,640,0.026431,0.026020
Frontal/sick/386_img_Static-Frontal_2019-11-13.txt,480,640,0.020139,0.016570
Frontal/sick/398_img_Static-Frontal_2019-01-30.txt,480,640,0.016846,0.013531
Frontal/sick/343_img_Static-Frontal_2019-04-24.txt,480,640,0.019718,0.016965
Frontal/sick/181_img_Static-Frontal_2013-08-16.txt,480,640,0.010570,0.008917
Frontal/sick/422_img_Static-Frontal_2020-01-22.txt,480,640,0.002504,-0.000058
Frontal/sick/192_img_Static-Frontal_2013-09-06.txt,480,640,0.022565,0.021623
Frontal/sick/415_img_Static-Frontal_2019-02-27.txt,480,640,0.016197,0.012775
Frontal/sick/312_img_Static-Frontal_2019-11-13.txt,480,640,0.022643,0.019328
Frontal/sick/401_img_Static-Frontal_2019-10-23.txt,480,640,0.002505,-0.000254
Frontal/sick/361_img_Static-Frontal_2020-10-14.txt,480,640,0.019541,0.015859
Frontal/sick/179_img_Static-Frontal_2013-08-16.txt,480,640,0.022592,0.021267
Frontal/sick/330_img_Static-Frontal_2019-04-24.txt,480,640,0.015429,0.012373
Frontal/sick/374_img_Static-Frontal_2020-10-27.txt,480,640,0.014321,0.009835
Frontal/sick/418_img_Static-Frontal_2020-01-20.txt,480,640,0.019680,0.013953
Frontal/sick/286_img_Static-Frontal_2015-05-22.txt,480,640,0.028465,0.027998
Frontal/sick/355_img_Static-Frontal_2019-03-27.txt,480,640,0.022975,0.020066
Frontal/sick/337_img_Static-Frontal_2020-01-20.txt,480,640,0.002500,-0.000103
Frontal/sick/269_img_Static-Frontal_2015-01-23.txt,480,640,0.021361,0.020888
Frontal/sick/365_img_Static-Frontal_2020-01-22.txt,480,640,0.002504,-0.000010
Frontal/sick/241_img_Static-Frontal_2014-07-18.txt,480,640,0.033444,0.033398
Frontal/sick/270_img_Static-Frontal_2015-01-30.txt,480,640,0.020839,0.019440
Frontal/sick/271_img_Static-Frontal_2015-01-27.txt,480,640,0.022009,0.020949
Frontal/sick/337_img_Static-Frontal_2019-07-24.txt,480,640,0.031069,0.027776
Frontal/sick/402_img_Static-Frontal_2018-05-25.txt,480,640,0.024072,0.021238
Frontal/sick/384_img_Static-Frontal_2020-02-26.txt,480,640,0.018313,0.015481
Frontal/sick/384_img_Static-Frontal_2019-08-28.txt,480,640,0.026327,0.023018
Frontal/sick/425_img_Static-Frontal_2020-02-19.txt,480,640,0.023856,0.020091
Frontal/sick/368_img_Static-Frontal_2020-10-14.txt,480,640,0.019736,0.015753
Frontal/sick/409_img_Static-Frontal_2019-02-27.txt,480,640,0.015554,0.012596
Frontal/sick/318_img_Static-Frontal_2019-08-28.txt,480,640,0.018574,0.014922
Frontal/sick/366_img_Static-Frontal_2019-11-13.txt,480,640,0.018622,0.014506
Frontal/sick/274_img_Static-Frontal_2015-03-13.txt,480,640,0.023862,0.023087
Frontal/sick/267_img_Static-Frontal_2015-01-16.txt,480,640,0.031380,0.030942
Frontal/sick/259_img_Static-Frontal_2014-11-07.txt,480,640,0.027260,0.027123
Frontal/sick/397_img_Static-Frontal_2019-02-27.txt,480,640,0.016833,0.013695
Frontal/sick/365_img_Static-Frontal_2020-10-14.txt,480,640,0.013268,0.009963
Frontal/sick/210_img_Static-Frontal_2013-11-08.txt,480,640,0.026972,0.026682
Frontal/sick/330_img_Static-Frontal_2020-02-26.txt,480,640,0.011018,0.007650
Frontal/sick/371_img_Static-Frontal_2020-02-19.txt,480,640,0.025580,0.022235
Frontal/sick/410_img_Static-Frontal_2019-01-30.txt,480,640,0.019937,0.016409
Frontal/sick/338_img_Static-Frontal_2020-01-22.txt,480,640,0.002500,-0.000109
Frontal/sick/202_img_Static-Frontal_2013-10-11.txt,480,640,0.000000,0.000000
Frontal/sick/369_img_Static-Frontal_2020-10-14.txt,480,640,0.014223,0.010721
Frontal/sick/337_img_Static-Frontal_2019-11-13.txt,480,640,0.026239,0.023270
Frontal/sick/402_img_Static-Frontal_2019-01-30.txt,480,640,0.014777,0.011728
Frontal/sick/366_img_Static-Frontal_2020-01-22.txt,480,640,0.002502,0.000008
Frontal/sick/283_img_Static-Frontal_2015-05-22.txt,480,640,0.028975,0.028912
Frontal/sick/203_img_Static-Frontal_2013-10-11.txt,480,640,0.020193,0.017421
Frontal/sick/371_img_Static-Frontal_2020-10-27.txt,480,640,0.019123,0.016239
Frontal/sick/198_img_Static-Frontal_2014-11-11.txt,480,640,0.023776,0.022380
Frontal/sick/389_img_Static-Frontal_2020-01-22.txt,480,640,0.014690,0.010616
Frontal/sick/281_img_Static-Frontal_2015-05-22.txt,480,640,0.026840,0.026466
Frontal/sick/319_img_Static-Frontal_2019-10-23.txt,480,640,0.017412,0.013576
Frontal/sick/347_img_Static-Frontal_2019-11-13.txt,480,640,0.027600,0.024597
Frontal/sick/390_img_Static-Frontal_2019-08-28.txt,480,640,0.018500,0.015406
Frontal/sick/422_img_Static-Frontal_2019-07-24.txt,480,640,0.027975,0.024319
__OVERALL__,,,0.050879,0.048150
