rel_path,rows,cols,mean_abs_diff,mean_signed_diff
Frontal/healthy/58_img_Static-Frontal_2012-11-19.txt,480,640,0.149244,0.145198
Frontal/healthy/195_img_Static-Frontal_2013-10-07.txt,480,640,0.040661,0.039365
Frontal/healthy/16_img_Static-Frontal_2012-10-31.txt,480,640,0.128645,0.128118
Frontal/healthy/216_img_Static-Frontal_2013-11-11.txt,480,640,0.045894,0.040180
Frontal/healthy/57_img_Static-Frontal_2012-11-19.txt,480,640,0.160805,0.155902
Frontal/healthy/95_img_Static-Frontal_2012-12-07.txt,480,640,0.124163,0.119967
Frontal/healthy/61_img_Static-Frontal_2012-11-19.txt,480,640,0.186970,0.140730
Frontal/healthy/147_img_Static-Frontal_2013-01-29.txt,480,640,0.042782,0.036941
Frontal/healthy/52_img_Static-Frontal_2012-11-07.txt,480,640,0.042043,0.040683
Frontal/healthy/208_img_Static-Frontal_2013-10-28.txt,480,640,0.034067,0.028817
Frontal/healthy/199_img_Static-Frontal_2013-10-07.txt,480,640,0.031771,0.028579
Frontal/healthy/3_img_Static-Frontal_2012-10-08.txt,480,640,0.032539,-0.020642
Frontal/healthy/67_img_Static-Frontal_2012-11-21.txt,480,640,0.167894,0.165570
Frontal/healthy/50_img_Static-Frontal_2012-11-07.txt,480,640,0.061340,0.060458
Frontal/healthy/24_img_Static-Frontal_2012-10-31.txt,480,640,0.145933,0.134068
Frontal/healthy/121_img_Static-Frontal_2013-01-21.txt,480,640,0.033753,0.029402
Frontal/healthy/239_img_Static-Frontal_2014-05-26.txt,480,640,0.100262,0.023552
Frontal/healthy/201_img_Static-Frontal_2013-10-28.txt,480,640,0.041352,0.031582
Frontal/healthy/88_img_Static-Frontal_2012-11-12.txt,480,640,0.173686,0.152306
Frontal/healthy/154_img_Static-Frontal_2013-02-01.txt,480,640,0.038033,0.036489
Frontal/healthy/196_img_Static-Frontal_2013-10-07.txt,480,640,0.035665,0.033106
Frontal/healthy/182_img_Static-Frontal_2013-05-24.txt,480,640,0.045933,0.045505
Frontal/healthy/126_img_Static-Frontal_2013-01-22.txt,480,640,0.040998,0.038985
Frontal/healthy/64_img_Static-Frontal_2012-11-21.txt,480,640,0.165652,0.160617
Frontal/healthy/26_img_Static-Frontal_2012-10-29.txt,480,640,0.131051,0.129108
Frontal/healthy/73_img_Static-Frontal_2012-12-03.txt,480,640,0.117285,0.110065
Frontal/healthy/170_img_Static-Frontal_2013-04-08.txt,480,640,0.034216,0.029056
Frontal/healthy/90_img_Static-Frontal_2012-11-12.txt,480,640,0.201270,0.183780
Frontal/healthy/130_img_Static-Frontal_2013-01-22.txt,480,640,0.036155,0.034418
Frontal/healthy/96_img_Static-Frontal_2012-11-09.txt,480,640,0.041556,0.041088
Frontal/healthy/200_img_Static-Frontal_2013-10-07.txt,480,640,0.027275,0.024530
Frontal/healthy/234_img_Static-Frontal_2013-12-11.txt,480,640,0.025036,0.020665
Frontal/healthy/62_img_Static-Frontal_2012-11-19.txt,480,640,0.251483,0.126613
Frontal/healthy/2_img_Static-Frontal_2012-10-08.txt,480,640,0.022925,0.022925
Frontal/healthy/86_img_Static-Frontal_2012-11-12.txt,480,640,0.212341,0.195524
Frontal/healthy/189_img_Static-Frontal_2013-09-30.txt,480,640,0.041581,0.040762
Frontal/healthy/238_img_Static-Frontal_2014-05-21.txt,480,640,0.051713,0.050709
Frontal/healthy/12_img_Static-Frontal_2012-10-26.txt,480,640,0.116600,0.109010
Frontal/healthy/89_img_Static-Frontal_2012-11-12.txt,480,640,0.164552,0.161515
Frontal/healthy/113_img_Static-Frontal_2013-01-15.txt,480,640,0.141386,0.135415
Frontal/healthy/226_img_Static-Frontal_2013-11-18.txt,480,640,0.035935,0.035226
Frontal/healthy/18_img_Static-Frontal_2012-10-31.txt,480,640,0.170898,0.163233
Frontal/healthy/144_img_Static-Frontal_2013-01-29.txt,480,640,0.034209,0.029590
Frontal/healthy/218_img_Static-Frontal_2013-11-11.txt,480,640,0.049367,0.048693
Frontal/healthy/21_img_Static-Frontal_2012-10-31.txt,480,640,0.133164,0.124275
Frontal/healthy/211_img_Static-Frontal_2013-11-08.txt,480,640,0.051191,0.044254
Frontal/healthy/129_img_Static-Frontal_2013-01-22.txt,480,640,0.034688,0.032091
Frontal/healthy/136_img_Static-Frontal_2013-01-18.txt,480,640,0.041150,0.040202
Frontal/healthy/173_img_Static-Frontal_2013-03-18.txt,480,640,0.036645,0.035609
Frontal/healthy/116_img_Static-Frontal_2013-01-16.txt,480,640,0.155050,0.141636
Frontal/healthy/220_img_Static-Frontal_2013-11-18.txt,480,640,0.025413,0.022680
Frontal/healthy/188_img_Static-Frontal_2013-08-12.txt,480,640,0.049647,0.047809
Frontal/healthy/40_img_Static-Frontal_2012-11-09.txt,480,640,0.034856,0.034553
Frontal/healthy/217_img_Static-Frontal_2013-11-11.txt,480,640,0.052156,0.047886
Frontal/healthy/184_img_Static-Frontal_2013-05-24.txt,480,640,0.058701,0.057884
Frontal/healthy/30_img_Static-Frontal_2012-10-29.txt,480,640,0.177514,0.071332
Frontal/healthy/43_img_Static-Frontal_2012-11-14.txt,480,640,0.172412,0.120102
Frontal/healthy/104_img_Static-Frontal_2012-11-30.txt,480,640,0.144921,0.144684
Frontal/healthy/105_img_Static-Frontal_2012-11-30.txt,480,640,0.190387,0.176665
Frontal/healthy/159_img_Static-Frontal_2013-02-22.txt,480,640,0.036489,0.035466
Frontal/healthy/6_img_Static-Frontal_2012-10-17.txt,480,640,0.136055,0.130163
Frontal/healthy/125_img_Static-Frontal_2013-01-21.txt,480,640,0.038191,0.031879
Frontal/healthy/164_img_Static-Frontal_2013-02-19.txt,480,640,0.040695,0.037995
Frontal/healthy/222_img_Static-Frontal_2013-11-18.txt,480,640,0.044016,0.042845
Frontal/healthy/233_img_Static-Frontal_2013-12-11.txt,480,640,0.029980,0.029864
Frontal/healthy/177_img_Static-Frontal_2013-03-20.txt,480,640,0.043550,0.039914
Frontal/healthy/183_img_Static-Frontal_2013-05-24.txt,480,640,0.036125,0.035833
Frontal/healthy/1_img_Static-Frontal_2012-10-08.txt,480,640,0.027519,0.027519
Frontal/healthy/190_img_Static-Frontal_2013-09-30.txt,480,640,0.038733,0.036691
Frontal/healthy/191_img_Static-Frontal_2013-09-06.txt,480,640,0.034751,0.032888
Frontal/healthy/91_img_Static-Frontal_2012-11-12.txt,480,640,0.199624,0.181962
Frontal/healthy/92_img_Static-Frontal_2012-12-07.txt,480,640,0.150983,0.148262
Frontal/healthy/20_img_Static-Frontal_2012-10-31.txt,480,640,0.115227,0.107244
Frontal/healthy/110_img_Static-Frontal_2012-11-28.txt,480,640,0.217414,0.196980
Frontal/healthy/65_img_Static-Frontal_2012-11-21.txt,480,640,0.186977,0.173994
Frontal/healthy/163_img_Static-Frontal_2013-02-19.txt,480,640,0.033507,0.030988
Frontal/healthy/37_img_Static-Frontal_2012-10-29.txt,480,640,0.162739,0.113283
Frontal/healthy/169_img_Static-Frontal_2013-04-08.txt,480,640,0.047767,0.043452
Frontal/healthy/63_img_Static-Frontal_2014-01-28.txt,480,640,0.171263,0.149954
Frontal/healthy/7_img_Static-Frontal_2012-10-24.txt,480,640,0.127555,0.123597
Frontal/sick/355_img_Static-Frontal_2019-09-25.txt,480,640,0.048244,0.044773
Frontal/sick/378_img_Static-Frontal_2020-09-15.txt,480,640,0.029270,0.023067
Frontal/sick/264_img_Static-Frontal_2015-01-16.txt,480,640,0.053669,0.053356
Frontal/sick/418_img_Static-Frontal_2019-08-28.txt,480,640,0.041212,0.036948
Frontal/sick/368_img_Static-Frontal_2019-12-11.txt,480,640,0.058144,0.053146
Frontal/sick/328_img_Static-Frontal_2020-01-20.txt,480,640,0.053470,0.050061
Frontal/sick/345_img_Static-Frontal_2019-10-23.txt,480,640,0.048814,0.045650
Frontal/sick/390_img_Static-Frontal_2019-01-30.txt,480,640,0.039244,0.035810
Frontal/sick/260_img_Static-Frontal_2014-11-11.txt,480,640,0.033058,0.031950
Frontal/sick/407_img_Static-Frontal_2019-01-30.txt,480,640,0.041578,0.038375
Frontal/sick/268_img_Static-Frontal_2015-01-23.txt,480,640,0.059863,0.059760
Frontal/sick/255_img_Static-Frontal_2014-10-10.txt,480,640,0.071100,0.069072
Frontal/sick/401_img_Static-Frontal_2019-07-24.txt,480,640,0.041243,0.036644
Frontal/sick/266_img_Static-Frontal_2015-01-16.txt,480,640,0.033596,0.032098
Frontal/sick/373_img_Static-Frontal_2019-10-23.txt,480,640,0.035630,0.030574
Frontal/sick/397_img_Static-Frontal_2018-05-23.txt,480,640,0.055586,0.050098
Frontal/sick/425_img_Static-Frontal_2020-10-27.txt,480,640,0.053390,0.050277
Frontal/sick/213_img_Static-Frontal_2013-11-08.txt,480,640,0.067500,0.067464
Frontal/sick/387_img_Static-Frontal_2019-09-25.txt,480,640,0.043904,0.040436
Frontal/sick/378_img_Static-Frontal_2019-09-18.txt,480,640,0.036003,0.031706
Frontal/sick/278_img_Static-Frontal_2015-03-20.txt,480,640,0.038673,0.037635
Frontal/sick/361_img_Static-Frontal_2020-01-22.txt,480,640,0.055766,0.051347
Frontal/sick/344_img_Static-Frontal_2019-12-11.txt,480,640,0.046487,0.043133
Frontal/sick/389_img_Static-Frontal_2020-10-14.txt,480,640,0.034226,0.028915
Frontal/sick/326_img_Static-Frontal_2019-04-24.txt,480,640,0.021534,0.018300
Frontal/sick/366_img_Static-Frontal_2020-09-30.txt,480,640,0.029904,0.027085
Frontal/sick/356_img_Static-Frontal_2019-06-26.txt,480,640,0.043189,0.039242
Frontal/sick/318_img_Static-Frontal_2020-02-22.txt,480,640,0.022141,0.019133
Frontal/sick/277_img_Static-Frontal_2015-03-20.txt,480,640,0.041897,0.041604
Frontal/sick/381_img_Static-Frontal_2019-08-28.txt,480,640,0.032790,0.025665
Frontal/sick/273_img_Static-Frontal_2015-03-13.txt,480,640,0.027684,0.027453
Frontal/sick/413_img_Static-Frontal_2019-01-30.txt,480,640,0.036832,0.030709
Frontal/sick/316_img_Static-Frontal_2018-05-23.txt,480,640,0.046348,0.043207
Frontal/sick/424_img_Static-Frontal_2019-02-27.txt,480,640,0.036176,0.032475
Frontal/sick/348_img_Static-Frontal_2019-06-26.txt,480,640,0.037223,0.033599
Frontal/sick/257_img_Static-Frontal_2014-10-17.txt,480,640,0.040890,0.037985
Frontal/sick/381_img_Static-Frontal_2020-02-19.txt,480,640,0.049955,0.045461
Frontal/sick/394_img_Static-Frontal_2018-05-23.txt,480,640,0.046762,0.043100
Frontal/sick/256_img_Static-Frontal_2014-10-10.txt,480,640,0.047975,0.047426
Frontal/sick/180_img_Static-Frontal_2013-08-16.txt,480,640,0.021752,0.019539
Frontal/sick/408_img_Static-Frontal_2019-02-27.txt,480,640,0.038087,0.034784
Frontal/sick/393_img_Static-Frontal_2019-09-25.txt,480,640,0.040251,0.037223
Frontal/sick/350_img_Static-Frontal_2020-10-14.txt,480,640,0.033814,0.029511
Frontal/sick/373_img_Static-Frontal_2019-06-26.txt,480,640,0.025799,0.022978
Frontal/sick/204_img_Static-Frontal_2013-10-11.txt,480,640,0.022604,0.021177
Frontal/sick/412_img_Static-Frontal_2019-02-27.txt,480,640,0.038707,0.034325
Frontal/sick/342_img_Static-Frontal_2020-01-22.txt,480,640,0.026032,0.023322
Frontal/sick/209_img_Static-Frontal_2013-11-08.txt,480,640,0.038992,0.036868
Frontal/sick/411_img_Static-Frontal_2019-01-30.txt,480,640,0.032207,0.027868
Frontal/sick/322_img_Static-Frontal_2019-11-13.txt,480,640,0.049734,0.045974
Frontal/sick/393_img_Static-Frontal_2019-04-24.txt,480,640,0.027753,0.023701
Frontal/sick/245_img_Static-Frontal_2014-08-22.txt,480,640,0.054556,0.053651
Frontal/sick/246_img_Static-Frontal_2014-08-22.txt,480,640,0.059340,0.053784
Frontal/sick/138_img_Static-Frontal_2013-09-06.txt,480,640,0.037799,0.033200
Frontal/sick/240_img_Static-Frontal_2014-07-18.txt,480,640,0.049233,0.048252
Frontal/sick/263_img_Static-Frontal_2014-12-12.txt,480,640,0.050343,0.050052
Frontal/sick/261_img_Static-Frontal_2014-11-11.txt,480,640,0.041314,0.040816
Frontal/sick/386_img_Static-Frontal_2019-11-13.txt,480,640,0.039358,0.034530
Frontal/sick/398_img_Static-Frontal_2019-01-30.txt,480,640,0.039181,0.034901
Frontal/sick/343_img_Static-Frontal_2019-04-24.txt,480,640,0.033509,0.030494
Frontal/sick/181_img_Static-Frontal_2013-08-16.txt,480,640,0.016515,0.012792
Frontal/sick/422_img_Static-Frontal_2020-01-22.txt,480,640,0.027128,0.024347
Frontal/sick/192_img_Static-Frontal_2013-09-06.txt,480,640,0.033623,0.032316
Frontal/sick/415_img_Static-Frontal_2019-02-27.txt,480,640,0.035886,0.032341
Frontal/sick/312_img_Static-Frontal_2019-11-13.txt,480,640,0.047153,0.043898
Frontal/sick/401_img_Static-Frontal_2019-10-23.txt,480,640,0.026518,0.023475
Frontal/sick/361_img_Static-Frontal_2020-10-14.txt,480,640,0.051577,0.045139
Frontal/sick/179_img_Static-Frontal_2013-08-16.txt,480,640,0.037972,0.037650
Frontal/sick/330_img_Static-Frontal_2019-04-24.txt,480,640,0.026111,0.022542
Frontal/sick/374_img_Static-Frontal_2020-10-27.txt,480,640,0.042196,0.034398
Frontal/sick/418_img_Static-Frontal_2020-01-20.txt,480,640,0.041396,0.035394
Frontal/sick/286_img_Static-Frontal_2015-05-22.txt,480,640,0.049736,0.049335
Frontal/sick/355_img_Static-Frontal_2019-03-27.txt,480,640,0.046897,0.043504
Frontal/sick/337_img_Static-Frontal_2020-01-20.txt,480,640,0.032265,0.029320
Frontal/sick/269_img_Static-Frontal_2015-01-23.txt,480,640,0.042976,0.042657
Frontal/sick/365_img_Static-Frontal_2020-01-22.txt,480,640,0.015149,0.012391
Frontal/sick/241_img_Static-Frontal_2014-07-18.txt,480,640,0.067724,0.067639
Frontal/sick/270_img_Static-Frontal_2015-01-30.txt,480,640,0.041580,0.040308
Frontal/sick/271_img_Static-Frontal_2015-01-27.txt,480,640,0.045669,0.044383
Frontal/sick/337_img_Static-Frontal_2019-07-24.txt,480,640,0.057502,0.053312
Frontal/sick/402_img_Static-Frontal_2018-05-25.txt,480,640,0.045594,0.041421
Frontal/sick/384_img_Static-Frontal_2020-02-26.txt,480,640,0.031140,0.028303
Frontal/sick/384_img_Static-Frontal_2019-08-28.txt,480,640,0.047789,0.043999
Frontal/sick/425_img_Static-Frontal_2020-02-19.txt,480,640,0.052345,0.048389
Frontal/sick/368_img_Static-Frontal_2020-10-14.txt,480,640,0.054897,0.048633
Frontal/sick/409_img_Static-Frontal_2019-02-27.txt,480,640,0.034892,0.030682
Frontal/sick/318_img_Static-Frontal_2019-08-28.txt,480,640,0.039161,0.035021
Frontal/sick/366_img_Static-Frontal_2019-11-13.txt,480,640,0.034849,0.026904
Frontal/sick/274_img_Static-Frontal_2015-03-13.txt,480,640,0.036935,0.036313
Frontal/sick/267_img_Static-Frontal_2015-01-16.txt,480,640,0.055792,0.054845
Frontal/sick/259_img_Static-Frontal_2014-11-07.txt,480,640,0.053279,0.052818
Frontal/sick/397_img_Static-Frontal_2019-02-27.txt,480,640,0.036797,0.032501
Frontal/sick/365_img_Static-Frontal_2020-10-14.txt,480,640,0.028773,0.023464
Frontal/sick/210_img_Static-Frontal_2013-11-08.txt,480,640,0.052751,0.052530
Frontal/sick/330_img_Static-Frontal_2020-02-26.txt,480,640,0.021844,0.015851
Frontal/sick/371_img_Static-Frontal_2020-02-19.txt,480,640,0.054108,0.048474
Frontal/sick/410_img_Static-Frontal_2019-01-30.txt,480,640,0.036297,0.032481
Frontal/sick/338_img_Static-Frontal_2020-01-22.txt,480,640,0.027909,0.025051
Frontal/sick/202_img_Static-Frontal_2013-10-11.txt,480,640,0.008420,0.008420
Frontal/sick/369_img_Static-Frontal_2020-10-14.txt,480,640,0.028873,0.022478
Frontal/sick/337_img_Static-Frontal_2019-11-13.txt,480,640,0.058417,0.055451
Frontal/sick/402_img_Static-Frontal_2019-01-30.txt,480,640,0.042839,0.040022
Frontal/sick/366_img_Static-Frontal_2020-01-22.txt,480,640,0.016662,0.013908
Frontal/sick/283_img_Static-Frontal_2015-05-22.txt,480,640,0.045435,0.045356
Frontal/sick/203_img_Static-Frontal_2013-10-11.txt,480,640,0.024207,0.021698
Frontal/sick/371_img_Static-Frontal_2020-10-27.txt,480,640,0.055861,0.052427
Frontal/sick/198_img_Static-Frontal_2014-11-11.txt,480,640,0.038070,0.036379
Frontal/sick/389_img_Static-Frontal_2020-01-22.txt,480,640,0.037930,0.032186
Frontal/sick/281_img_Static-Frontal_2015-05-22.txt,480,640,0.054137,0.053684
Frontal/sick/319_img_Static-Frontal_2019-10-23.txt,480,640,0.040772,0.037286
Frontal/sick/347_img_Static-Frontal_2019-11-13.txt,480,640,0.056606,0.052910
Frontal/sick/390_img_Static-Frontal_2019-08-28.txt,480,640,0.035781,0.032070
Frontal/sick/422_img_Static-Frontal_2019-07-24.txt,480,640,0.054409,0.050488
__OVERALL__,,,0.073429,0.065052
